Company,Company Name for Emails,Account Stage,Lists,# Employees,Industry,Account Owner,Website,Company Linkedin Url,Facebook Url,Twitter Url,Company Street,Company City,Company State,Company Country,Company Postal Code,Company Address,Keywords,Company Phone,SEO Description,Technologies,Total Funding,Latest Funding,Latest Funding Amount,Last Raised At,Annual Revenue,Number of Retail Locations,Apollo Account Id,SIC Codes,Short Description,Founded Year,Logo Url
12PLAYPOKER,12PLAYPOKER,Cold,poker - estudo,0,gambling & casinos,"","",http://www.linkedin.com/company/12playpoker,"","",17 Jalan Umar,Medan,North Sumatra,Indonesia,20238,"17 Jalan Umar, Medan, North Sumatra, Indonesia, 20238",agen judi online & poker online,"","",Amazon AWS,"","","","","","",6328a9e39eb1a800a3585493,"","12Playpoker Situs Judi Poker Online Terpercaya Indonesia

12Playpoker adalah situs Judi Poker Online terbaik di Indonesia dengan memiliki permainan terpopuler seperti Bandar Ceme Online yang selalu memberikan jaminan keamanan bagi anda untuk bermain, kami juga selalu memberikan bonus referral dan bonus rollingan tanpa batas yang di bagikan setiap minggunya kepada member setia kami.

12Playpoker Situs Judi Slot Online Terbaik Indonesia

12Playpoker merupakan situs Judi Slot Online Terpercaya di Indonesia dengan menawarkan berbagai jenis permainan judi slot online yang populer saat ini dan tentunya dengan nominal jackpot yang besar.

Nikmati Kejutan Bonus Menarik, Situs Judi Poker Online dan Slot Online di 12Playpoker 

Selain Menyajikan berbagai permainan terbaik dan lengkap, Situs Judi Poker Online dan Slot Online 12Playpoker juga menyediakan berbagai promo bonus menarik setiap minggunya untuk para member yang bergabung. Bonus merupakan suatu hal yang paling di cari oleh para member untuk setiap permainan judi online terbaik yang mereka mainkan.",2019,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/60469a7f27c9410001409145/picture
Oye Interactive Games Limited,Oye Interactive Games Limited,Cold,poker - estudo,0,computer games,"","",http://www.linkedin.com/company/oye-interactive-games-limited,"","","","","","","","","casinogambling, online poker, open face chinese, casinoampgambling, mobile game","","","","","","","","","",6328a9f2a240ec00e4b29217,"","Oye Interactive Games Limited is a developer and publisher of poker games in China.  Oye Chinese Poker is the world's newest coming OFC and Pineapple mobile games app. Immerse yourself in a world where you can challenge players all over the world at any time. We aim to provide the best experience of OFC and Pineapple and sure we will do our best to concentrate on it.
Welcome you to play Oye Chinese Poker  in AppStore.","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605c2c112fc9410001b61c21/picture
Upstreak Affiliates ltd,Upstreak Affiliates,Cold,poker - estudo,0,entertainment,"",http://www.poker-play.com.ua,http://www.linkedin.com/company/upstreak-affiliates-ltd,"","","","","","","","","online poker, ads, blog hosting services","","Доступна ли украинцам легальная игра в онлайн покер на гривны? Все о покер-румах с лояльным отношением к игрокам из Украины – преимуществах, бонусных предложениях, лучших турнирах и фрироллах.","Cloudflare DNS, CloudFlare Hosting, Google Font API, Google Tag Manager, WordPress.org, Yandex Metrica, YouTube, Mobile Friendly","","","","","","",6328a9f2a240ec00e4b2921b,"","Начнем с нашего названия: что же такое «Апстрик»? На диалекте игроков в покер (мы надеемся, вы уже поняли, что ресурс посвящен покерной тематике), апстриком называют удачную полосу – период времени, когда игрок играет наиболее успешно. 
 
На последнем факте можно остановиться и разобрать его подробнее: какие-такие лучшие бонус условия? Здесь все предельно просто – каждый игрок в покер, играя на реальные деньги в интернете, платит комнате комиссионные (rake), вычитающиеся как проценты из банков, в которых он участвовал (не более 3%) и из турнирных вступительных взносов (около 10%). Мы являемся партнерами (affiliate) покер-комнат, и в наших силах возвращать вам часть от этих комиссионных в виде бонусов, если вы зарегистрировались в этих комнатах, используя наш промо-код. 
 
Наш  ресурс постоянно пополняется блогами игроков, среди которых есть и профессионалы самых высоких ставок. Более того, они не только пишут сами, но и комментируют ваши блоги, так что, вы смело можете рассчитывать на ценный совет, который поможет вам улучшить свою игру. Статьи о теории покера для продвинутых игроков помогут вам достичь новых успехов на полях онлайн покера. Помимо этого, наш компетентный персонал всегда готов помочь вам решить ваши проблемы, касающиеся покера и бонусов.",2008,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/604d2408d6e4870001bdc3ce/picture
Online Poker Play,Online Poker Play,Cold,poker - estudo,0,"","",http://www.online-poker-play.com,"",http://www.facebook.com/pages/Online-Poker-PlayCom/147278315314183,http://twitter.com/OnlinePokerPlay,"","","","","","","","",Online Poker Play offers in-depth Online Poker Tournaments updates from Best Poker Rooms of gambling industry.,Google Analytics,"","","","",280000,"",6328aa0293606200a3016a24,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe6ae351ace9100011ded43/picture
99 Online Poker,99 Online Poker,Cold,poker - estudo,0,"","",http://www.99onlinepoker.com,"",https://facebook.com/pages/Agen-poker-online-terbaik/369806296512393,https://twitter.com/FNTheFive,"","","","","","","","","",Amazon AWS,"","","","","","",6328aa0293606200a3016a28,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/5fe946d284f2b400014feefb/picture
BetVoyager Online Casino,BetVoyager Online Casino,Cold,"GAMBLING MALTA 040722, bet - estudo, poker - estudo",3,gambling & casinos,"",http://www.betvoyager.com,http://www.linkedin.com/company/bet-voyager,https://facebook.com/pages/Bet-Voyager/790450391012737,https://twitter.com/betvoyagerslots,"","","",Curaçao,"",Curaçao,"casino, online casino, mobile casino, online slots, mobile slots, 3d slots, online blackjack, mobile blackjack, online poker, mobile poker, online video poker, mobile video poker, online baccarat, mobile baccarat, online roulette, mobile roulette, no zero roulette",'+5999 4338840,"","SendInBlue, Nginx, Google Tag Manager, Mobile Friendly, Google Font API, AngularJS","","","","",480000,"",62c353e25e3d0900a3908eb1,3944,"Bet Voyager is one of the internet's leading online and mobile casinos, with the most amazing selection of casino games - including a number of proprietary casino games, where the house has no edge.

Take BetVoyager No Zero Roulette for instance, this is one of the only real money internet roulette wheels, with no zero.  Having no 0 means the house has on edge.  This was Bet Voyager players get perfectly fair odds, and a 100% payout.

With a generous free casino welcome bonus of €1000, and a range of unique perfectly fair casino games, Bet Voyager at www.BetVoyager.com has quickly become on of Europe's favourite internet casinos.

Bet Voyager also provides some excellent poker and sports betting, both online and mobile, for anyone who likes to wager on more than casino games.

With superb customer support given 24-7, that can be reached by telephone or email, BetVoyager.com has some of the friendliest, most professional Casino Player Support Teams in the business.  The Casino VIP Management team is also one of the best around as well, with Bet Voyager VIP Players regularly receiving amazing free gifts and free money bonuses.

Bet Voyager has happy casino players based all around the world, with most of their 1.3 million customers being based all around Europe.  With so many happy casino customers, and perfectly fair top quality online and mobile casino games, it is easy to see why Bet Voyager is one of the fastest growing casinos in the world.

With €1000 Free as a Welcome Bonus - and perfectly fair casino games, why not have a play over at www.BetVoyager.com now?",2007,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6308f7f6d030c900013332cd/picture
CasinoCoin,CasinoCoin,Cold,"GAMBLING 22W29, FOREX 22W29, bet - estudo, poker - estudo",2,gambling & casinos,"",http://www.casinocoin.im,http://www.linkedin.com/company/casinocoin,https://facebook.com/CasinoCoin,https://twitter.com/CasinoCoin,1 Victoria Street,Douglas,"",Isle of Man,IM1 2,"1 Victoria Street, Douglas, Isle of Man, IM1 2","cryptocurrency, online poker, blockchain technology, fintech, regulated gambling, kyc, aml, online casino, online betting, responsible gambling","",Providing fast and secure solutions for the regulated gaming industry with both players and operators in mind,"Cloudflare DNS, Gmail, Google Apps, CloudFlare Hosting, Sendgrid, MailChimp SPF, Freshdesk, Google Play, Google Tag Manager, Google Font API, Nginx, WordPress.org, Mobile Friendly, Ubuntu, Piwik, Google Maps, Bootstrap Framework, Google Maps (Non Paid Users), Bootstrap Framework v3.1.1, reCAPTCHA","","","","","","",62cdb8b3c6db6800a38b2371,"","CasinoCoin (CSC) is a digital currency, developed specifically for the regulated gaming industry. The CasinoCoin project is led by a team dedicated and experienced in working within the regulated gambling sector and crypto e-gaming sectors. With this as a focal point, features and tools have been customized to meet both the needs of the users and the operators.",2017,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/6325162ed23d9e0001945de3/picture
FreeSpinsGratis.com,FreeSpinsGratis.com,Cold,"GAMBLING 22W30, bet - estudo, poker - estudo",2,gambling & casinos,"",http://www.freespinsgratis.com,http://www.linkedin.com/company/freespinsgratis.com,https://facebook.com/FreeSpinsGratis,https://twitter.com/freespinsgratis,5a Manchester Road,Manchester,England,United Kingdom,M34 3,"5a Manchester Road, Manchester, England, United Kingdom, M34 3","free spins, gratis spins, casino review, online casino, online poker, live dealer, no deposit bonuses, freerolls, online gambling, free bets, sportsbook, live betting, free play, slot machines, scratch cards, table games, online bingo","","Free spins and gratis bonuses to the best online casinos, sportsbook, bingo, poker and scratchcards. Follow our casino reviews and get exclusive promotions.","Cloudflare DNS, CloudFlare Hosting, WordPress.org, Google Tag Manager, Google Custom Search, Mobile Friendly","","","","",3255000,"",62d1d4c209960b00e00ededb,"","Welcome to FreeSpinsGratis.com - the biggest gaming portal devoted to online casino, sportsbook, poker, and bingo rooms. 

Here at the portal you will find hundreds of quality reviews for online and mobile casinos with reliable information on brand owners, licences, awards, games, software providers, payments, bonuses, promotions, support and other important things.

At Free Spins Gratis is also website that offers exclusive bonuses (eg. free spins, free cash, free bets, free play, etc) for all users. Unlike other similar websites, we focus on quality and honesty, which means we always test the offers in many ways. Good news, our marketing department never sleeps to you can be sure that the website is updated on a daily basis. 

Why our websites is so unique? Simply, we are gamblers as well and we do our best to promote only reputable brands. That said, we check and verify casino websites as well as issue certificates (seal of approvals) for the best ones.",2008,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62f81910b438af00010154f8/picture
Online Poker Report,Online Poker Report,Cold,poker - estudo,27,gambling & casinos,"","",http://www.linkedin.com/company/online-poker-report,https://facebook.com/OnlinePokerReport,https://twitter.com/opreport,"",Merrick,New York,United States,"","Merrick, New York, United States","",'+1 609-984-0909,"Bonus.com helps you find a legal, safe, and secure online casino gambling or sports betting app, with free tools, bonus codes, and promos.","Cloudflare DNS, Gmail, Google Apps, MailChimp SPF, Microsoft Office 365, CloudFlare Hosting, Lever, WP Engine, Google Tag Manager, Hotjar, Google Plus, Facebook Widget, Facebook Login (Connect), Mobile Friendly, CrazyEgg, WordPress.org, Shutterstock, Bootstrap Framework, Highcharts JS Library","","","","",3096000,"",6328a9e39eb1a800a3585485,"","We are a national US website covering the legal and regulated online gambling industry. Despite the name, we cover online casinos and iLottery in addition to online poker. We use an affiliate marketing business model, but keep our news content separate from our revenue-generating content. 

We are part of the Catena Media network. However, unlike most of the network, we aren't writing news for casino customers primarily. Rather, we aim to be a useful resource for lawmakers, regulators, investors, business leaders and mainstream journalists. Our coverage focuses on legalities, legislation, business strategy, regulatory issues, responsible gambling, mergers and acquisitions, etc.

One of our major corporate objectives is to promote legalization and regulation as a common-sense approach to the harms related to online gambling. We are opposed to black and gray markets, and seek to educate policymakers on how prohibition is an ineffective policy that enables the black market to flourish.",2012,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/62295fe7a74235000146bd31/picture
Pokertime Online Poker,Pokertime Online Poker,Cold,poker - estudo,0,"","",http://www.pokertime.eu,"",https://facebook.com/mypokertime,https://twitter.com/pokertimepress,"","","","","","","","","At PokerTime you can learn how to play online poker, check out poker rules and find the best places to play online poker for cash.","Cloudflare DNS, CloudFlare Hosting, Mobile Friendly, Google Tag Manager","","","","","","",6328a9eabfa3bc00a379d5a2,"","","",https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605be86b4ac09a0001235506/picture
Poker Nuvola,Poker Nuvola,Cold,poker - estudo,0,gambling & casinos,"",http://www.pokernuvola.com,http://www.linkedin.com/company/poker-nuvola,"","","","","","","","","gambling games, online poker, sowftware development","","","","","","","","","",6328a9f2a240ec00e4b29213,"","Poker Nuvola is a new powerful, feature rich and fully customizable poker software platform for online gaming which is perfectly suitable for Texas Hold'em poker solutions. Our solution covers all the aspects of your business from the development through to delivery and maintenance
Our system has been built with flexibility in mind and can run on multiple devices. It is designed with the latest technologies available in the enterprise world to match with the available technology on ubiquitous devices for an incredibly powerful mix.",2011,https://zenprospect-production.s3.amazonaws.com/uploads/pictures/605ac843294ea1000197fb5a/picture
Best Online Poker Tips,Best Online Poker Tips,Cold,poker - estudo,0,"","",http://www.bestonlinepokertips.net,"","","","","","","","","","","",◈Find out your best winning strategy for online poker ◈Ultimate online poker strategies ◈TOP video poker guides ◈Best Online Poker Tips,"Cloudflare DNS, CloudFlare Hosting, Mobile Friendly, WordPress.org, Google Font API","","","","","","",6328aa0293606200a3016a25,"","","",""
